bpm,sdnn,rmssd,hr_mad,lf,hf,lf/hf,rsa
76.38888888888889,36.1319894436637,28.383093559370867,16.0,0.22294199094830017,0.16442734826529504,1.3558692839137367,-1.8052864582163333
74.44168734491315,50.51732376126036,33.099848942253494,46.0,0.05604970496051642,0.041639718613048195,1.3460634900388766,-3.1787007928699165
73.17073170731707,47.8748368143433,28.790430508918913,56.0,0.04575131245477335,0.03590321174187329,1.2742958146391787,-3.3269285239275996
61.03763987792472,45.332107826572546,71.5581681471195,25.0,0.7022956724285482,0.21921031823246095,3.203752807309922,-1.517723652787759
98.92284018465597,10.59475761350343,8.0,6.0,0.3487863659311018,0.154194478815345,2.261989979218319,-1.869540623841892
98.59154929577466,15.918158031067565,6.99450333641188,8.0,0.03506452604991374,0.02524732346857159,1.3888413198952678,-3.6790351301239865
98.1889591970325,6.276587891167904,6.90755280213519,6.0,0.13151235333384095,0.10463495237860844,1.2568682867841332,-2.257277630408751
63.62672322375398,25.199206336708304,28.655590329687104,16.0,0.31180503024303224,0.1338196819001604,2.330038644656639,-2.011262042702774
96.15384615384616,8.68496237346895,9.16515138991168,6.0,0.25369323111993447,0.10348960899124744,2.4513884397938965,-2.2682840675365825
62.208398133748055,25.11473670974872,35.65709706956767,20.0,0.4432337674057359,0.33774960223595263,1.3123146984377254,-1.0854504798303013
96.17586443782916,18.259467770592497,18.89240791754923,10.0,0.07195470515922588,0.020206605570292,3.5609496562359078,-3.9017457196002843
