bpm,sdnn,rmssd,hr_mad,lf,hf,lf/hf,rsa
60.66432622198217,28.12742225833497,43.71762855642599,21.63461538461536,6.518849484638773,1.8297489081238547,3.5627016667127944,0.6041787487638689
61.797474622431295,24.359633299117164,36.50892868555944,18.028846153846303,0.2928998600427418,0.23477312033529382,1.247586860133024,-1.4491356765622754
61.477832512315274,8.171505630757684,10.020031250320383,4.807692307692378,0.1624217772732773,0.1126221110126057,1.4421837400570263,-2.1837172147690462
90.37338764426342,10.276925525638621,9.412932792043865,3.6057692307691696,3.3667245200756994,1.3832588211239656,2.4339078621165564,0.32444217987603086
91.36163982430455,9.502543000239479,9.743311098290611,7.211538461538453,9.133548319469057,2.4003565665771527,3.805079814659896,0.8756172957257055
70.32636769194647,26.468852012689513,31.56777643649772,22.836538461538453,2.72448997211419,1.070823981083797,2.544293011963267,0.06842842789684614
70.41666666666667,28.561455417808936,31.14967871382236,16.826923076923094,8.019032932372662,2.307570157551348,3.4750982136473665,0.8361950910719361
71.17870722433459,16.401834527611143,18.450061992312424,12.019230769230774,10.8503952946352,3.47651008565338,3.12105963374358,1.246028941646753
67.34363502575422,11.472381773082786,10.963225241337858,9.615384615384642,0.13817148503168653,0.10679641263561454,1.2937839541775864,-2.2368309425743553
66.96585365853659,10.803502704814917,10.64228058710512,7.2115384615385665,2.078153217539673,2.071667395574999,1.0031307255105366,0.728353788140842
65.24714828897339,15.624617947307208,18.196337372861084,14.423076923076906,1.1971521666555804,1.197010576951046,1.0001182860930895,0.17982726275320962
63.58335692046418,11.16695777797377,12.71995822627207,7.211538461538453,4.173741992586833,1.1999598823265698,3.4782346093891716,0.18228812484058793
62.24438902743143,21.380871897638364,11.653076580327719,12.01923076923083,5.3774023372967035,1.6540674608263684,3.2510175459289705,0.5032373822427699
64.83116883116882,14.700850818673727,10.986625962181195,7.211538461538453,1.485471505018082,0.7776075554036618,1.9103100203893504,-0.25153330957181735
68.99792674498964,27.828694064327507,30.32001076379284,27.644230769230774,1.3653967506432008,0.5482328200373314,2.490541793083868,-0.6010552281763417
68.40059790732437,29.2701672207224,37.0145476558296,28.846153846153925,2.657169685738416,1.031954655906749,2.5748899629738453,0.031454728019209836
72.1213580544185,25.82425891037442,27.845402860483347,9.615384615384585,0.8404303317113195,0.24907635721000143,3.374187502681097,-1.3899957740647522
130.6806282722513,189.9929370934432,337.2331429108278,117.78846153846155,32.795245236998966,25.364677616764013,1.2929494209429235,3.23335756117104
136.99231613611417,246.60884180821287,501.29847114723606,52.88461538461539,15.036586857756824,10.328973903979154,1.455767726546787,2.3349529465404406
88.12003530450133,5.408653846153819,4.96536326436846,4.807692307692264,1.1459897506569605,0.9057801869290556,1.265196310533473,-0.0989586216595806
89.64309764309766,4.073149552802302,6.450196088941741,2.403846153846189,7.4289911509528315,2.2200532440759653,3.3463121529974567,0.7975311794145833
83.18267027702564,16.46829258393492,21.581130468714885,14.423076923076906,8.29133598371591,2.4216824512727166,3.423791579014992,0.8844625264083448
85.50036701737216,20.767582942727294,19.276941612310868,10.817307692307736,2.8739534557531523,2.3472255677089953,1.2244044608623912,0.8532340212021424
93.06921463528313,8.922558756791622,5.55144489605409,4.807692307692264,9.441647056901255,2.5181639661477537,3.74941710858683,0.9235300511143887
97.5,4.204204962476957,4.497184359103277,2.403846153846189,3.6881478369363903,1.7329363452614484,2.128265038136735,0.5498172791076007
97.67955801104974,37.277789384796556,41.257411793460605,2.403846153846189,6.296791156166235,4.645107932871831,1.355574778275013,1.5358146083514568
64.41290322580645,25.29755430270337,20.57680053554783,19.23076923076917,5.0218630709637635,1.319613693676837,3.805555440222325,0.2773390374606395
68.21366459627329,14.834407996920579,11.402443486184026,9.615384615384642,10.969407110035391,3.327011851920241,3.2970748522293998,1.2020745593745215
83.2,16.374409967236936,7.381244938257134,16.826923076923094,0.07979111994674208,0.04081446759413555,1.954971475805969,-3.198718662531517
82.51239669421487,8.314766492309923,6.14673451871106,7.211538461538453,0.051254369767691245,0.033507433232650055,1.529641778641175,-3.3959879772227235
87.42556917688266,28.607284219740148,11.478208063762807,16.826923076923094,8.270323133871234,2.42910202046803,3.4046833209079215,0.8875216501540857
67.01363073110284,73.18374914771618,86.53846153846153,31.25,2.5348560244022926,1.8687638678919651,1.356434629304827,0.6252771790748576
66.57613967022307,25.366599711014132,27.847289341489606,19.230769230769283,0.1203577647518595,0.03459624330390802,3.478925838698324,-3.364010177844714
86.47364513734223,7.246204617448209,5.9632083937119535,4.807692307692378,5.067956648870104,1.3111293256566638,3.865336965391936,0.2708888464888983
69.75609756097562,16.52190399601033,19.33565149249064,4.807692307692264,0.2068309447908038,0.1173862669519338,1.761968841512738,-2.14228535498977
74.39642324888226,80.09714943051026,129.02976132276444,14.423076923076906,12.450870043330244,2.889531966201823,4.308957363671746,1.061094539597985
71.1479657942472,13.89695200662993,19.99676379142833,7.211538461538453,0.16422995239791968,0.11152047338946242,1.4726439675733818,-2.1935470870949443
73.46578366445915,32.6682161656896,39.485921255647646,19.230769230769226,1.0524488876147506,0.7640550320158874,1.3774516801989551,-0.2691154609753481
